Title,Product Name,URL,Source_int_ID,Verdict,Score,Pic,Category,Date,Summary,Author
Recension: iOS 7,iOS 7,https://www.teknikhype.se/recension-ios-7/,8709,,,,TeknikHype,2013-09-20,"Apple har gjort något extra vågat denna gången och uppdaterat iOS mer än någonsin, men håller det måtte? Passar det alla? Teknikhype sätter press på Apple...",Ivan Spoljaric
Recension: Total War: Rome II,Total War,https://www.teknikhype.se/recension-total-war-rome-ii/,8532,,,,Spelrecensioner,2013-09-16,"Ska man ge sig på ett strategispel så gäller det att ha tusentals soldater samt jobba på strategin för att lyckas, något som Total War: Rome II bjuder på väldigt bra och det gäller att vara en general med kloka beslut.",Ivan Spoljaric
Recension: Rayman Legends (Wii U),Rayman Legends (Wii U),https://www.teknikhype.se/recension-rayman-legends-wii-u/,8435,,,,Spelrecensioner,2013-09-18,"Som en uråldrig Mariofanboy så måste jag nu erkänna att Ubisoft, med Rayman Legends, har satt ribban för hur ett modernt plattformsspel till Wii U ska vara!",Ivan Spoljaric
Test: Samsung Galaxy Mega,Samsung Galaxy Mega,https://www.teknikhype.se/test-samsung-galaxy-mega-2/,8555,,,,Nyheter,2013-09-25,"Teknikhype har fått testat megstora mobiltelefonen Samsung Galaxy Mega. Och ja, den är stor! Men är den för stor?",Ivan Spoljaric
Test: Nokia Knock & Nokia Boom hörlurar,Nokia Knock & Nokia Boom hörlurar,https://www.teknikhype.se/test-nokia-knock-nokia-boom-horlurar/,8085,,,,TeknikHype,2013-09-08,Nokia har gjort två bra hörlurar som som inte tömmer plånboken.,Ivan Spoljaric
Recension: GTA V,GTA V,https://www.teknikhype.se/recension-gta-v/,9042,,,,Spelrecensioner,2013-10-04,"Rockstar är tillbaka med GTA och denna gången är det större, tuffare, brutalare och stabilare än någonsin tidigare, men kommer det att räcka för oss?",Ivan Spoljaric
Recension: Inazuma Eleven Bomb Blast till Nintendo 3DS,Inazuma Eleven Bomb Blast till Nintendo 3DS,https://www.teknikhype.se/test-inazuma-eleven-bomb-blast-till-nintendo-3ds/,8860,,,,Spelrecensioner,2013-09-27,Inazuma Eleven blandar ihop RPG och fotboll vilket är två saker jag inte gillar men funkar det i ett spel? Ja!,Ivan Spoljaric
Test: Samsung Galaxy Tab 3 8.0,Samsung Galaxy Tab 3 8.0,https://www.teknikhype.se/test-galaxy-tab-3-8-0/,8568,,,,Nyheter,2013-09-29,Det finns många olika sorters surfplattor i olika storlekar och modeller från Samsung. Det är nu dags för Galaxy Tab 3 8.0 att testas.,Ivan Spoljaric
Test: ASUS Fonepad,ASUS Fonepad,https://www.teknikhype.se/test-asus-fonepad/,7491,,,https://teknikhype.se/wp-content/uploads/2013/08/ASUS-Fonepad-01.jpg,Nyheter,2013-08-20,"Är det en telefon? Är det en surfplatta? Ja, vad är FonePad bra till?",Ivan Spoljaric
Recension: Pikmin 3,Pikmin 3,https://www.teknikhype.se/recension-pikmin-3/,7399,,,,Spelrecensioner,2013-08-04,Nintendos botaniska fantasi har stormat in på teknikhyperedaktionen!,Ivan Spoljaric
Recension: The Wonderful 101,The Wonderful 101,https://www.teknikhype.se/recension-the-wonderful-101/,7830,,,,TeknikHype,2013-08-24,Nintendos nya tillskott The Wonderful 101 är en härlig blandning av kaos och action med massor av superhjältar.,Ivan Spoljaric
Test: LG Optimus F5,LG Optimus F5,https://www.teknikhype.se/test-lg-f5/,7612,,,,Nyheter,2013-08-25,"LG F5, en smidig mellanklassmobil som lägger mjukvara före hårdvara.",Ivan Spoljaric
Recension: Saint Row IV,Saint Row IV,https://www.teknikhype.se/recension-saint-row-iv/,7907,,,,Spelrecensioner,2013-08-28,"Ett mystiskt spel men ändå med underbar humor och det man minst anar händer, men håller det i längden? Blir det inte uttjatat? Det ska vi ta reda på...",Ivan Spoljaric
Recension: Duck Tales Remastered HD (Wii U),Duck Tales Remastered HD (Wii U),https://www.teknikhype.se/recension-duck-tales-remastered-hd-wii-u/,7911,,,https://teknikhype.se/wp-content/uploads/2013/08/DuckTales-Remastered-51-1024x576.jpg,Spelrecensioner,2013-08-29,"Capcom och Disney har utvecklat en uppdaterad version av bildspelet Duck Tales till NES, Teknikhype har nu testat spelet.",Ivan Spoljaric
Recension: Steamworld Dig: A fistful of dirt,Steamworld Dig,https://www.teknikhype.se/recension-steamworld-dig-a-fistful-of-dirt/,7877,,,,Spelrecensioner,2013-08-26,Steampunkroboten gräver djupt i Nintendo 3DS-spelet Steamworld Dig: A fistful of dirt.,Ivan Spoljaric
Recension: Splinter Cell: Blacklist,Splinter Cell,https://www.teknikhype.se/recension-splinter-cell-blacklist/,8054,,,,Spelrecensioner,2013-09-02,"Ännu en gång får vi se Sam Fischer som mästaren på att smyga, men håller spelet måttet efter så många år? Teknikhype tar reda på det...",Ivan Spoljaric
Test: Philips HTL9100 Fidelio Soundbar,Philips HTL9100 Fidelio Soundbar,https://www.teknikhype.se/test-philips-htl9100-fidelio-soundbar-2/,8212,,,,Nyheter,2013-09-06,Philips gör allt rätt med sin nya soundbar.,Ivan Spoljaric
Test: Galaxy S4 mini,Galaxy S4 mini,https://www.teknikhype.se/test-galaxy-s4-mini/,7293,,,,Nyheter,2013-07-31,Efter att ha testat Samsungs senaste flaggskepp Galaxy S4 så här vi nu också testat dess lillebror S4 mini.,Ivan Spoljaric
Recension: NightSky,NightSky,https://www.teknikhype.se/test-nightsky/,6359,,,,Spelrecensioner,2013-06-11,TeknikHype har fått testa det stämningsfyllda spelet NightSky till Nintendo 3DS.,Ivan Spoljaric
Recension: Super Little Acorns 3D Turbo,Super Little Acorns 3D Turbo,https://www.teknikhype.se/test-super-little-acorns-3d-turbo/,6351,,,,Spelrecensioner,2013-06-17,TeknikHype har fått testa spelet Super Little Acorns 3D Turbo till Nintendo 3DS.,Ivan Spoljaric
Recension: The Last of Us,The Last of Us,https://www.teknikhype.se/recension-last-of-us/,6794,,,,Spelrecensioner,2013-07-02,Utvecklarna bakom Uncharted har gjort det igen och denna gången ännu bättre. En story som man aldrig vill ska sluta och en grafik som man finslipat en hel del på.,Ivan Spoljaric
Recension: Pokémon Mystery Dungeon Gates to Infinity,Pokémon Mystery Dungeon Gates to Infinity,https://www.teknikhype.se/recension-pokemon-mystery-dungeon-gates-to-infinity/,6156,,,,Spelrecensioner,2013-07-01,"I mars släpptes Pokémon Mystery Dungeon Gates to Infinity till Nintendo 3DS, som TeknikHype har testat.",Ivan Spoljaric
Recension: Mario & Luigi Dream Team,Mario & Luigi Dream Team,https://www.teknikhype.se/mario-luigi-dream-team-recension/,7136,,,,TeknikHype,2013-07-13,Rörmockarbröderna är tillbaka och denna gången i 3D.,Ivan Spoljaric
Recension: Remember Me,Remember Me,https://www.teknikhype.se/recension-remember-me/,6506,,,,Spelrecensioner,2013-06-12,"Kan minnet i framtiden vara värt mer än allt annat på denna planet? I Remember Me är minnet det ända man har och man måste kämpa för det, men hur långt håller den iden?",Ivan Spoljaric
Recension: Game and Wario,Game and Wario,https://www.teknikhype.se/recension-game-and-wario/,7057,,,,Spelrecensioner,2013-07-16,Marios ärkerival (förutom Bowser) är nu tillbaka med sitt nya spel Game and Wario. Vad tycker vi på TeknikHype?,Ivan Spoljaric
Test: LG portabla blåtandshögtalare,LG portabla blåtandshögtalare,https://www.teknikhype.se/test-lg-portabla-blatandshogtalare/,7149,,,,Nyheter,2013-07-28,Sommaren är här och LG vill dela den med oss. Sv,Ivan Spoljaric
"Test: SONOS Playbar, Play3 och SUB","SONOS Playbar, Play3 och SUB",https://www.teknikhype.se/test-sonos-playbar-play3-och-sub/,7207,,,,Prylar,2013-07-29,"Vi beslöt oss att för att testa SONOS en andra gång för att se om det var problem med utrustningen, så då passade vi på att låna hem lite mer tillbehör för att testa.",Ivan Spoljaric
Test: Ultimate Ears Boom,Ultimate Ears Boom,https://www.teknikhype.se/ultimate-ears-boom-test/,6154,,,,TeknikHype,2013-06-02,Ultimate Ears är tidigare kända för sina specialdesignade in-ear hörlurar. Nu ger de sig in i den trådlösa högtalarbranschen och de gör en stark entré.,Ivan Spoljaric
Recension: Starcraft II: Heart of the Swarm,Starcraft II,https://www.teknikhype.se/recension-starcraft-ii-heart-of-the-swarm/,4795,,,,Spelrecensioner,2013-04-15,Äntligen har Blizzard släppt första expansionen till Starcraft II och detta kan inte blir så mycket ondare än detta. Zerg tar över världen men vems sida ska man spela på egentligen?,Ivan Spoljaric
Test: Xperia Z,Xperia Z,https://www.teknikhype.se/test-xperia-z-c6603/,5107,,,https://teknikhype.se/wp-content/uploads/2013/04/Xperia-Z-benchmark-1.jpg,Nyheter,2013-04-22,"Nu har vi äntligen fått klämma på en av de första FullHD mobilerna på marknaden. Sony Xperia Z, men klarar den pressen?",Ivan Spoljaric
Test: Microsoft Surface RT,Microsoft Surface RT,https://www.teknikhype.se/test-microsoft-surface-rt/,5461,,,,PC,2013-05-03,Vi på TeknikHype har fått chansen att testa Microsoft Surface RT och har under de gågna två veckorna tagit reda på om det är ett köp som är värt pengarna eller inte.,Ivan Spoljaric
Test: Bamboo Stick Crayon,Bamboo Stick Crayon,https://www.teknikhype.se/test-bamboo-stick-crayon/,5431,,,https://teknikhype.se/wp-content/gallery/bamboostick/thumbs/thumbs_20130421_195844.jpg,Övrigt,2013-05-15,Vi har fått testa pennan Bamboo Crayon stick,Ivan Spoljaric
Test: Philips Fidelio S2,Philips Fidelio S2,https://www.teknikhype.se/test-philips-fidelio-s2/,5790,,,,Nyheter,2013-05-20,TeknikHype har testat Philips Fidelio S2 som imponerar.,Ivan Spoljaric
Test: Philips Sporthörlurar SQH 5200,Philips Sporthörlurar SQH 5200,https://www.teknikhype.se/test-philips-sporthorlurar-sqh-5200/,5957,,,,TeknikHype,2013-05-24,TeknikHype har testat en av Philips hörlurar i ActionFit serien som är en sporthörlur med huvudband.,Ivan Spoljaric
Test: Samsung Galaxy S4,Samsung Galaxy S4,https://www.teknikhype.se/test-samsung-galaxy-s4/,5759,,,,Nyheter,2013-05-26,"Då har vi testat Samsungs mest populära mobil någonsin. Samsung Galaxy S4 är en, för många, mindre uppdatering från S3, men vad säger TeknikHype?",Ivan Spoljaric
Test: Surface Pro,Surface Pro,https://www.teknikhype.se/test-surface-pro/,6041,,,,PC,2013-05-31,Microsoft Surface Pro släpps i Sverige den 30 maj och TeknikHype har fått testa den innan den släpps i butik.,Ivan Spoljaric
Recension: Call of Juarez: Gunslinger,Call of Juarez,https://www.teknikhype.se/recension-call-of-juarez-gunslinger/,6006,,,,Spelrecensioner,2013-05-29,Får vi nånsin nog av vilda västern med cowboys och indianer? Verkligen inte och Call of Juarez: Gunslinger visar just varför.,Ivan Spoljaric
Test: Logitech G710+,Logitech G710+,https://www.teknikhype.se/test-logitech-g710/,1728,,,,PC,2013-02-18,"Schweiziska logitech har nu tagit fram sitt första mekaniska tangentbord som vi fått lägga vantarna på, men håller det måttet mot sina konkurrenter? Logitech har sedan en tid tillbaka haft sin G-serie med tangentbord och möss som dom lyckats riktigt bra med ute på marknaden, men inte förrän nu så har det första tangentbordet kommit med mekaniska […]",Ivan Spoljaric
Recension: Need for Speed Most Wanted (Wii U),Need for Speed Most Wanted (Wii U),https://www.teknikhype.se/recension-need-for-speed-most-wanted-wii-u/,4831,,,,Spelrecensioner,2013-04-09,Nu har vi testat Need For Speed Most Wanted U som är Criterion bästa version. Här kommer recensionen av Wii U:s bästa (och nästan ända) bilspel.,Ivan Spoljaric
Recension: Aliens: Colonial Marines,Aliens,https://www.teknikhype.se/recension-aliens-colonial-marines/,2510,,,,Spelrecensioner,2013-02-26,"Årets flopp? Kan Aliens verkligen floppa efter så många år bland oss? Aliens: Colonial Marines får blandade känslor… Aliens känner nog dom flesta igen där första filmen från James Cameron redan kom 1986, en tid då alla var livrädda för dessa omtalade aliens. Vi har även sett dessa Aliens inom spelvärlden tidigare men inte varje […]",Ivan Spoljaric
Recension: Dead Space 3,Dead Space 3,https://www.teknikhype.se/recension-dead-space-3/,2002,,,,Spelrecensioner,2013-02-20,Fem år har gått sedan första spelet och än skrämmer oss rymden och dess infektion mer än någonsin. Redan när jag spelade första Dead Space blev jag positivt överraskad då jag inte hade några som helst förväntningar på första delen. När vi sedan fick ta del av Dead Space 2 under 2011 som självklart även då hade […],Ivan Spoljaric
Test: GameCom Commander headset,GameCom Commander headset,https://www.teknikhype.se/test-gamecom-commander-headset/,3837,,,,PC,2013-03-13,Alltid drömt om att vilja ha headset som man ser i filmer hos soldaterna eller andra spel? Plantronics har tagit fram ett par nu som får en att häpna.,Ivan Spoljaric
Recension: Crysis 3,Crysis 3,https://www.teknikhype.se/recension-crysis-3/,3077,,,,Spelrecensioner,2013-03-04,Snyggaste FPS-spelet är tillbaka och tro det eller ej men i en djungel som växt till sig i New York och ni kan nog gissa vad vårt uppdrag blir.,Ivan Spoljaric
Recension: God of War: Ascension,God of War,https://www.teknikhype.se/recension-god-of-war-ascension/,4457,,,,Spelrecensioner,2013-03-24,Är Kratos fortfarande lika sur som tidigare? Eller har han mjuknat lite? Kommer vi ifrån dom grekiska gudarna nån gång? Många frågor är det och vi hoppas ha svaren. Sony Santa Monica har varit i farten igen och denna gången har vi fått ta del av fjärde delen av God of War-serie. Kratos verkar inte […],Ivan Spoljaric
Test: Google Nexus 4,Google Nexus 4,https://www.teknikhype.se/recension-google-nexus-4/,4663,,,,Nyheter,2013-04-01,Google Nexus 4 är Googles nya topptelefon som ska sätta ribban för hur en Android telefon ska se ut och fungera.,Ivan Spoljaric
Recension: Sniper: Ghost Warrior 2,Sniper,https://www.teknikhype.se/recension-sniper-ghost-warrior-2/,4791,,,,Spelrecensioner,2013-04-03,"Att vara en krypskytt är kanske inte alltid det lättaste, men i Sniper: Ghost Warrior 2 så får man en helt annan bild av detta.",Ivan Spoljaric
Test: LG Optimus G,LG Optimus G,https://www.teknikhype.se/test-lg-optimus-g/,4568,,,,Nyheter,2013-04-05,Vi har nu fått känna på LG Optimus G ett tag och ska här ge er ett test på Vad vi tycker om enheten.,Ivan Spoljaric
