Title,PIC,Summary,Author,Date,Pros,Cons,URL
Hands in the box: New puzzle game Statik does right by VR,https://cdn.arstechnica.net/wp-content/uploads/2017/05/statik-header-760x380.jpg,"Review: Like other VR games, it’s brief, but what a mind-bender while it lasts. Plus, co-op!",Sam Machkovech,2017-05-07,"Logical language is reset entirely from one puzzle to the next, and that means players encounter a lot of clever puzzles","Shorter video games are acceptable, but, gosh, I wasn’t done enjoying this game after only 3 hours",https://arstechnica.com/gaming/2017/05/statik-is-a-memorable-dive-into-autonomy-puzzles-and-vr/
Ryzen 5 review: AMD muscles in on Intel’s i5 sweet spot,https://cdn.arstechnica.net/wp-content/uploads/2017/05/DSC02248-760x380.jpg,"Gaming performance still an anomaly, but the Ryzen 5 1600X and 1500X are great chips.",Mark Walton,2017-05-08,,,https://arstechnica.com/gadgets/2017/05/amd-ryzen-5-review-1600x/
"Strafe: Difficult, randomly generated Quake-like kicks ‘90s ass",https://cdn.arstechnica.net/wp-content/uploads/2017/05/strafe-ars-approved2-760x380.jpg,It’s so hard that we still haven’t come close to beating it. Don’t care.,Sam Machkovech,2017-05-09,"Random level generation system is solid, and monster appearances make each run feel unique","Monster variety is pretty thin, which becomes apparent as players repeat tough opening section over and over and over",https://arstechnica.com/gaming/2017/05/strafe-difficult-randomly-generated-quake-like-kicks-90s-ass/
"Xiaomi Air 12 laptop review: Like a MacBook, but a third of the price",https://cdn.arstechnica.net/wp-content/uploads/2017/05/1471327156248482-760x380.jpg,About $500 buys you a 12-inch MacBook-like laptop—with full-size USB and HDMI ports.,Alun Taylor,2017-05-15,,,https://arstechnica.com/gadgets/2017/05/xiaomi-air-12-review/
RiME game review: An unforgettable memorial vacation,https://cdn.arstechnica.net/wp-content/uploads/2017/05/rime-ars-approved-760x380.jpg,"Simple puzzles, end-game bummers can't tank this masterful interactive story.",Sam Machkovech,2017-05-29,"Prepare to tap your controller's ""screenshot"" button, as ","Simple puzzles, lack of combat will underwhelm anyone hoping for Zelda-styled adventure",https://arstechnica.com/gaming/2017/05/rime-game-review-an-unforgettable-memorial-vacation/
Fire Emblem Echoes: Shadows of Valentia review: Hard reboot,https://cdn.arstechnica.net/wp-content/uploads/2017/05/Echoes-2.jpg,A stylish remake that could benefit from a whole lot more substance.,Steven Strom,2017-05-31,Stellar character art and cutscenes.,There isn't much to do besides fight—a lot.,https://arstechnica.com/gaming/2017/05/fire-emblem-echoes-shadows-of-valentia-review-hard-reboot/
LG Gram review: Amazingly light laptop either needs to be cheaper or better,https://cdn.arstechnica.net/wp-content/uploads/2017/05/DSC06628-760x380.jpg,It’s a competitive market and others do better on the details.,Andrew Cunningham,2017-05-21,,,https://arstechnica.com/gadgets/2017/05/lg-gram-review-amazingly-light-laptop-either-needs-to-be-cheaper-or-better/
"Nokia 3310 review: No matter how much you think you want it, you don’t want it",https://cdn.arstechnica.net/wp-content/uploads/2017/05/DSC02570-760x380.jpg,"Overpriced and underpowered, the Nokia 3310 is a feature phone for the hipster elite.",Mark Walton,2017-05-24,"Looks a bit like the old 3310, but thinner and lighter",Overpriced,https://arstechnica.com/gadgets/2017/05/nokia-3310-review/
Tokyo 42 review: A beautiful isometric action game that misses the mark,https://cdn.arstechnica.net/wp-content/uploads/2017/05/Tokyo42_Cover-760x380.png,"Visually stunning but wholly underwhelming, Tokyo 42 fails to exploit its inventive premise.",Sam White,2017-05-31,,,https://arstechnica.com/gaming/2017/05/tokyo-42-review/
"Samsung Galaxy Book review: A better TabPro S, but not a laptop replacement",https://cdn.arstechnica.net/wp-content/uploads/2017/05/galaxybook1-760x380.jpg,"Still a bit too much compromise, even at just over $1,300.",Valentina Palladino,2017-05-25,Included keyboard case and S Pen.,Screen-dimming software is annoying.,https://arstechnica.com/gadgets/2017/05/samsung-galaxy-book-review-a-better-tabpro-s-but-not-a-laptop-replacement/
Arms review: Nintendo reinvents the fighting game and it’s brilliant,https://cdn.arstechnica.net/wp-content/uploads/2017/06/H2x1_NSwitch_Arms-760x380.jpg,"Don't let the saccharine looks fool you: Arms is deep, challenging, and essential.",Mark Walton,2017-06-07,,,https://arstechnica.com/gaming/2017/06/arms-review-nintendo-switch/
Mini-review: How much faster have high-end iMacs gotten in the last 5 years?,https://cdn.arstechnica.net/wp-content/uploads/2017/06/DSC06788-760x380.jpg,It’s a nice upgrade as long as you’re using something that’s a few years old.,Andrew Cunningham,2017-06-14,,,https://arstechnica.com/gadgets/2017/06/mini-review-the-evolution-of-high-end-imac-performance-from-2012-to-now/
Sony’s Farpoint falls just short of being VR’s best FPS yet,https://cdn.arstechnica.net/wp-content/uploads/2017/05/Farpoint_001.0-760x380.jpg,"No nausea! Some great action and plot! But beware serious issues, unnecessary add-on.",Sam Machkovech,2017-05-16,"The best ""traditional FPS"" in VR yet—and proof that it can be done comfortably",Superfluous content turns the game into a disappointing slog,https://arstechnica.com/gaming/2017/05/sonys-farpoint-falls-just-short-of-being-vrs-best-fps-yet/
VPC’s MongoosT-50 joystick: A rare Russian-style controller for skies or space,https://cdn.arstechnica.net/wp-content/uploads/2017/05/JT3A3843-760x380.jpg,Belarusian stick works with a Thrustmaster Warthog base and comes in a lefty variant.,Matthew Hirsch,2017-06-04,,,https://arstechnica.com/gaming/2017/06/hand-it-to-the-new-guys-ars-reviews-the-vpcs-mongoost-50-joystick/
Surface Pro review: Incremental improvement isn’t enough,https://cdn.arstechnica.net/wp-content/uploads/2017/06/IMG_1807-760x380.jpg,"It's the best Surface Pro yet, but that no longer makes it the best 2-in-1.",Peter Bright,2017-06-15,,,https://arstechnica.com/gadgets/2017/06/surface-pro-review-incremental-improvement-isnt-enough/
Tekken 7 review: Stellar PC port for both 4K rigs and Intel HD Graphics,https://cdn.arstechnica.net/wp-content/uploads/2017/06/T7_BNEA_E3_screenshot_08-760x380.jpg,"Feature-packed sequel is solid on console, gets PC performance cherry on top.",Sam Machkovech,2017-06-03,"We say ""hell yes"" to a PC fighting port that emphasizes performance and player preferences",Console-exclusive content is quite thin compared to other Namco arcade conversions,https://arstechnica.com/gaming/2017/06/tekken-7-review-get-ready-for-the-next-good-pc-fighting-game/
Huawei Matebook X review: The cost of a Windows PC with a MacBook design,https://cdn.arstechnica.net/wp-content/uploads/2017/06/matebookx6-760x380.jpg,"Good in many ways, but you’re really paying for the Apple-like design.",Valentina Palladino,2017-06-16,"Lightweight, attractive design",No Windows Hello IR camera,https://arstechnica.com/gadgets/2017/06/huawei-matebook-x-review-the-cost-of-a-windows-pc-with-a-macbook-design/
Review: The 10.5-inch iPad Pro is much more “pro” than what it replaces,https://cdn.arstechnica.net/wp-content/uploads/2017/06/DSC06746-1-760x380.jpg,"More RAM, great screen, and better keyboard will all shine... once iOS 11 is out.",Andrew Cunningham,2017-06-12,,,https://arstechnica.com/gadgets/2017/06/review-10-5-inch-ipad-pro-is-pro-hardware-patiently-waiting-for-pro-software/
"Huge, curved, fast, and loud: HP’s 34-inch Envy all-in-one reviewed",https://cdn.arstechnica.net/wp-content/uploads/2017/02/DSC06182-760x380.jpg,Fan noise and weak GPUs are the biggest problem with an otherwise intriguing PC.,Andrew Cunningham,2017-02-18,,,https://arstechnica.com/gadgets/2017/02/huge-curved-fast-and-loud-hps-34-inch-envy-all-in-one-reviewed/
HP Spectre x360 15 review: A large convertible that’s easy to love,https://cdn.arstechnica.net/wp-content/uploads/2017/02/spectrex36015_21-760x380.jpg,"Flexibility is usually left to smaller devices, but this one’s up to the challenge.",Valentina Palladino,2017-02-15,,,https://arstechnica.com/gadgets/2017/02/hp-spectre-x360-15-review-a-large-convertible-thats-easy-to-love/
Horizon Zero Dawn is the best robot-safari adventure game ever made,https://cdn.arstechnica.net/wp-content/uploads/2017/02/Horizon-Zero-Dawn™_20170216120613-760x380.jpg,"You’ll remember new hero Aloy—and her massive, explosive journey—for a long time.",Sam Machkovech,2017-02-20,,,https://arstechnica.com/gaming/2017/02/horizon-zero-dawn-is-the-best-robot-safari-adventure-game-ever-made/
Battle of the buds: How Apple AirPods stack up against other wireless earbuds,https://cdn.arstechnica.net/wp-content/uploads/2017/02/wirelessbuds_group2-760x380.jpg,"You don't need wireless earbuds yet, but you probably will in a few years.",Valentina Palladino,2017-02-21,,,https://arstechnica.com/gadgets/2017/02/battle-of-the-buds-how-apple-airpods-stack-up-against-other-wireless-earbuds/
"Alienware 13 R3: Powerful and pretty, if you don’t mind junk in the trunk",https://cdn.arstechnica.net/wp-content/uploads/2017/02/IMG_3447-760x380.jpg,Latest GTX 1060 laptop is more portable than its big ol’ butt might suggest.,Sam Machkovech,2017-02-25,,,https://arstechnica.com/gadgets/2017/02/alienware-13-r3-powerful-and-pretty-if-you-dont-mind-junk-in-the-trunk/
Nintendo Switch review: Meet the Game Boy Entertainment System,https://cdn.arstechnica.net/wp-content/uploads/2017/02/newswitch-3-760x380.jpg,Hybrid system merges an amazing portable experience with a middling TV console.,Kyle Orland,2017-03-01,,,https://arstechnica.com/gaming/2017/03/nintendo-switch-review/
Halo Wars 2 single-player review: Meet local units in your area,https://cdn.arstechnica.net/wp-content/uploads/2017/02/HW2-6-760x380.jpg,An anticlimactic fall ends an otherwise tense tightrope spacewalk.,Steven Strom,2017-02-16, is perfectly crafted for controllers from the bottom up,Playing with a mouse and keyboard feels artificially restricted,https://arstechnica.com/gaming/2017/02/halo-wars-2-single-player-review-meet-local-units-in-your-area/
"AMD Ryzen 7 1800X still behind Intel, but it’s great for the price",https://cdn.arstechnica.net/wp-content/uploads/2017/03/ryzen-cpu-side-glowing-760x380.jpg,"Review: an excellent workstation CPU, but it doesn't game as hard as we hoped.",Mark Walton,2017-03-02,,,https://arstechnica.com/gadgets/2017/03/amd-ryzen-review/
Moov HR review: Everyone should wear heart rate monitors on their heads,https://cdn.arstechnica.net/wp-content/uploads/2017/02/moovhr3-760x380.jpg,"If you like HRM chest straps, you may like Moov’s pulse-tracking head gear.",Valentina Palladino,2017-02-26,,,https://arstechnica.com/gadgets/2017/02/moov-hr-review-everyone-should-wear-heart-rate-monitors-on-their-heads/
"AMD’s moment of Zen: Finally, an architecture that can compete",https://cdn.arstechnica.net/wp-content/uploads/2017/03/zen-die-2-760x380.png,"Intel's architecture is still better, but AMD has significantly narrowed the gap.",Peter Bright,2017-03-02,,,https://arstechnica.com/gadgets/2017/03/amds-moment-of-zen-finally-an-architecture-that-can-compete/
Breath of the Wild may be the best Zelda game ever,https://cdn.arstechnica.net/wp-content/uploads/2017/03/zeldaheader.png,Review: Link's latest captures the wonder of exploration.,Kyle Orland,2017-03-02,,,https://arstechnica.com/gaming/2017/03/refreshing-new-zelda-breath-of-the-wild-is-an-instant-classic/
Loot Rascals turns space madness into a treasure-sorting romp,https://cdn.arstechnica.net/wp-content/uploads/2017/03/Screenshot-78-760x380.png,"Review: It's mostly about loot, and it's very difficult, but I'm hooked.",Sam Machkovech,2017-03-07,"Card-sorting system makes the primal, continuous act of loot-accumulation go down oh so easy","A lot of of the gameplay happens automatically, which won't be everyone's cup of trippy tea",https://arstechnica.com/gaming/2017/03/loot-rascals-turns-space-madness-into-a-treasure-sorting-romp/
"Mio Slice review: Heart rate done right, but style is still a struggle",https://cdn.arstechnica.net/wp-content/uploads/2017/03/mioslice6-760x380.jpg,"Mio tried to modernize, but it didn't go far enough.",Valentina Palladino,2017-03-05,,,https://arstechnica.com/gadgets/2017/03/mio-slice-review-heart-rate-done-right-but-style-is-still-a-struggle/
"Nvidia GTX 1080 Ti review: The fastest graphics card, again",https://cdn.arstechnica.net/wp-content/uploads/2017/03/DSC01951-760x380.jpg,"If you're interested in viable 4K gaming, then open up your wallet and buy one.",Mark Walton,2017-03-09,,,https://arstechnica.com/gadgets/2017/03/nvidia-gtx-1080-ti-review/
"Night in the Woods review: Life sucks, so solve a mystery",https://cdn.arstechnica.net/wp-content/uploads/2017/03/night-10-760x380.jpg,"A slow start belies a hopeful, pragmatic adventure at capitalism’s bottom rung.",Steven Strom,2017-03-07,"Simple, expressive art tells the story along with the words",There's a long and repetitive ramp-up,https://arstechnica.com/gaming/2017/03/night-in-the-woods-review-life-sucks-so-solve-a-mystery/
Review: Better GPU and 4K screen make the XPS 15 a MacBook Pro for PC users,https://cdn.arstechnica.net/wp-content/uploads/2017/03/DSC06304-760x380.jpg,"Review: Quad-core CPUs, a GTX 1050 GPU, and 32GB RAM will please power users.",Andrew Cunningham,2017-03-10,,,https://arstechnica.com/gadgets/2017/03/dells-new-xps-15-isnt-the-best-at-everything-but-its-not-bad-at-anything/
Ghost Recon: Wildlands review: One hot mess of an open-world game,https://cdn.arstechnica.net/wp-content/uploads/2017/03/GRW_LAUNCH_SCREENSHOT_A_4K_1488794941-760x380.jpg,"Writing is terrible and it's riddled with bugs, but there's fun to be had with friends.",Sam White,2017-03-14,,,https://arstechnica.com/gaming/2017/03/ghost-recon-wildlands-review/
RunIQ review: New Balance goes after runners with Android Wear and Strava,https://cdn.arstechnica.net/wp-content/uploads/2017/03/runiq12-760x380.jpg,Just because an athletic company made it doesn’t mean it’s made for athletes.,Valentina Palladino,2017-03-12,,,https://arstechnica.com/gadgets/2017/03/runiq-review-new-balance-goes-after-runners-with-android-wear-and-strava/
NieR: Automata reviewed,https://cdn.arstechnica.net/wp-content/uploads/2017/03/NIERA_DEMO_SS15_Boss1-760x380.jpg,"Bold, exciting game design paired with awesome combat and talented, twisty storytelling.",Simon Parkin,2017-03-16,,,https://arstechnica.com/gaming/2017/03/nier-automata-review/
"Review: Small, slick design makes Dell XPS 13 2-in-1 the PC laptop to beat",https://cdn.arstechnica.net/wp-content/uploads/2017/03/DSC06283-760x380.jpg,"Dell added Windows Hello, removed the fan, and kept the good stuff the same.",Andrew Cunningham,2017-03-08,,,https://arstechnica.com/gadgets/2017/03/review-dell-makes-a-great-laptop-better-with-the-xps-13-convertible/
Pebble 2 reviewed: Proof that a heart rate monitor doesn’t make a fitness tracker,https://cdn.arstechnica.net/wp-content/uploads/2016/09/pebble2_17-760x380.jpg,"$130 may get you a HRM, but that doesn't mean it's a serious fitness device.",Valentina Palladino,2016-10-05,,,https://arstechnica.com/gadgets/2016/10/pebble-2-reviewed-proof-that-a-heart-rate-monitor-doesnt-make-a-fitness-tracker/
HP’s new Spectre x360 is probably the best PC laptop around,https://cdn.arstechnica.net/wp-content/uploads/2016/10/x360-760x380.jpg,HP took a great laptop and made it even better.,Peter Bright,2016-10-21,,,https://arstechnica.com/gadgets/2016/10/hps-new-spectre-x360-is-probably-the-best-pc-laptop-around/
