Title,PIC,Date,Summary,Date Format,Product_Name,Source_internal_id,OCN,URL,Author,Rating,Scale
Asus ROG Strix RX 5600 XT O6G Gaming Review: Solid but Expensive,https://cdn.mos.cms.futurecdn.net/nLQKa3oVma5iob82woz9bH-1200-80.jpg,2020-02-19,Do unique fan and RGB features make this card worth its high price?,2020-02-19 00:00:00,Asus ROG Strix RX 5600 XT O6G Gaming,PtCgT2qV2hggvbgkjRo7FK,Graphics,https://www.tomshardware.com/uk/reviews/asus-rog-strix-rx-5600-xt-o6g-gaming-review-solid-but-expensive,Joe Shields,3.5,5
Zotac GTX 1660 AMP Review: Quiet but Pricey,https://cdn.mos.cms.futurecdn.net/rZsC9eNyanF3ZhptzJzji3-1200-80.jpg,2020-01-18,A compact 1080p contender,2020-01-18 00:00:00,Zotac GTX 1660 AMP,cURqEu8xv4NuLAcuiALkjV,Graphics,https://www.tomshardware.com/uk/reviews/zotac-gtx-1660-amp-gpu,Joe Shields,3.5,5
SK Hynix Gold S31 SATA SSD Review: SK Hynix Barrels Into US Market,https://cdn.mos.cms.futurecdn.net/ujdGywTDGc8Lg57TwoHxbf-1200-80.jpg,2020-01-19,SK Hynix barrels into the U.S. SSD market,2020-01-19 00:00:00,SK Hynix Gold S31 SATA SSD,QpKYV3pc3BjTxX8v2NvT5G,Storage,https://www.tomshardware.com/uk/reviews/sk-hynix-gold-s31-sata-ssd-review-sk-hynix-barrels-into-us-market,Sean Webster,4.5,5
"AMD Radeon RX 5600 XT Review: Look out, RTX 2060",https://cdn.mos.cms.futurecdn.net/A4gwXRgTwzdM47xQjP5RKD-1200-80.png,2020-01-21,1660 Ti-like pricing and better-than-2060 performance!,2020-01-21 00:00:00,AMD Radeon RX 5600 XT,meGP76sVz3tQ9gsuEHqK6b,Graphics,https://www.tomshardware.com/uk/reviews/amd-radeon-rx_5600_xt,Joe Shields,4.5,5
Asus ROG Strix X299-E Gaming II Review: Adding Polish for 10th Gen Core,https://cdn.mos.cms.futurecdn.net/6WVG9faYM38CDUHck8HCHn-1200-80.jpg,2020-01-22,"Now with 10th Gen support, does the latest rendition rise to the occasion?",2020-01-22 00:00:00,Asus ROG Strix X299-E Gaming II,RiaKJHPuW7g9L2XvtgoC8f,Motherboards,https://www.tomshardware.com/uk/reviews/asus-rog-strix-x299-e-gaming-ii-motherboard,Jacob Terkelsen,4,5
Fractal Design Define 7 Chassis Review: Versatility and Refinement,https://cdn.mos.cms.futurecdn.net/FovcGGgwJVJUwXFkKAJg4d-1200-80.jpg,2020-02-20,Fractal Design Define 7 combines a striking aesthetic design with a bevy of convenient build features and impressive performance.,2020-02-20 00:00:00,Fractal Design Define 7 Chassis,srpn9MPo3rEz6bqVCvVMZm,Cases,https://www.tomshardware.com/uk/reviews/fractal-design-define-7,Steven Lynch,4.5,5
Silicon Power P34A60 M.2 NVMe SSD Review: Mid-Range Performance at Rock-Bottom Pricing,https://cdn.mos.cms.futurecdn.net/wMGHGBZpWcDcQzRyWBst2B-1200-80.jpg,2020-01-24,"""Cheap and good enough"" wins again",2020-01-24 00:00:00,Silicon Power P34A60 M.2 NVMe SSD,aHT5xyteyHrAmnnVdiuDtf,Storage,https://www.tomshardware.com/uk/reviews/silicon-power-p34a60-m2-nvme-ssd,Sean Webster,4,5
SteelSeries Rival 3 Gaming Mouse Review: Entry-Level Without (Much) Compromise,https://cdn.mos.cms.futurecdn.net/UHGLYYk7ijd7jAVosoxeeJ-1200-80.jpg,2020-01-22,"With good performance for just $30, the Rival 3 is a highly recommended budget mouse.",2020-01-22 00:00:00,SteelSeries Rival 3 Gaming Mouse,csex6BmT78xmyAPzhHLdfd,Mice,https://www.tomshardware.com/uk/reviews/steelseries-rival-3-gaming-mouse,Nathaniel Mott,4.5,5
Orange Pi 4B Review: Raspberry Pi Competitor Has Built-in A.I.,https://cdn.mos.cms.futurecdn.net/XpJSmizvryBC4gLYnRNjFK-1200-80.jpg,2020-01-22,Does the Orange Pi 4B offer a real alternative to the Raspberry Pi 4 range?,2020-01-22 00:00:00,Orange Pi 4B,eLLSdzCyLaiM55PbKpJFfV,Raspberry Pi,https://www.tomshardware.com/uk/reviews/orange-pi-4b,Gareth Halfacree,3.5,5
Alpaca Hot Dox Complete Kit Review: Easy DIY Mechanical Keyboard,https://cdn.mos.cms.futurecdn.net/yprzsdhn3XJB5yU5xajAYV-1200-80.jpg,2020-01-25,"The Hot Dox is easy to build, but fully leveraging the open-source software will take more work. ",2020-01-25 00:00:00,Alpaca Hot Dox Complete Kit,hLkRQC2RN2ADxKLntrVxCZ,Keyboards,https://www.tomshardware.com/uk/reviews/alpaca-hot-dox-complete-kit-diy-keyboard,Nate Rand,3,5
BenQ Zowie XL2411P Gaming Monitor Review: 144Hz but no Adaptive-Sync,https://cdn.mos.cms.futurecdn.net/adKuj2kRESq5u4gzqnqwCQ-1200-80.jpg,2020-01-20,The XL2411P delivers 144Hz and motion blur reduction in a solidly built chassis at a low price. A TN panel at 1080p promises responsive gameplay and fast frame rates. ,2020-01-20 00:00:00,BenQ Zowie XL2411P Gaming Monitor,XruQGcFpd85sZjw3Gp6btc,Monitors,https://www.tomshardware.com/uk/reviews/benq-zowie-XL2411P,Christian Eberle,3,5
WD Red SA500 Review: 4TB of SSD Storage for Your NAS,https://cdn.mos.cms.futurecdn.net/UJcBYKiBwsq7S4fYhuDbrS-1200-80.jpg,2020-01-27,Big bulky SSDs are headed to a NAS near you,2020-01-27 00:00:00,WD Red SA500,KvEQEhuVSemFG3npKBFfxU,Storage,https://www.tomshardware.com/uk/reviews/wd-red-sa500-ssd-nas,Sean Webster,4,5
"NZXT Kraken Z73 Review: Pretty, Pricey Performance",https://cdn.mos.cms.futurecdn.net/mCAzEitMmf7uP5tAkLrLi6-1200-80.jpg,2020-01-28,It’s a strong performer with a pretty LCD face. But this cooler will leave a “kraken” your wallet.,2020-01-28 00:00:00,NZXT Kraken Z73,UaCm6cGGM3C3F4q5TzehdU,Cooling,https://www.tomshardware.com/uk/reviews/nzxt-kraken-z73,Garrett Carver,4.5,5
MSI GTX 1660 Super Gaming X Review: Pricey Performer,https://cdn.mos.cms.futurecdn.net/GNjkJNjj9joTPZAb6orqYY-1200-80.jpg,2020-01-31,"While its price is high compared to the new 5600 XT, this 1660 Super performs well.",2020-01-31 00:00:00,MSI GTX 1660 Super Gaming X,BysaquZEzV7HNqKLZthDHe,Graphics,https://www.tomshardware.com/uk/reviews/msi-gtx-1660-super-gaming-x,Joe Shields,3,5
AMD Ryzen 5 3400G Review: First-Gen Zen Gets Refreshed,https://cdn.mos.cms.futurecdn.net/Va3EeAufQQPmtA5CjAmBnk-1200-80.jpg,2020-01-31,Zen and Vega go for round two.,2020-01-31 00:00:00,AMD Ryzen 5 3400G,XjAXgwM5m4PWfg4ASFSEba,CPUs,https://www.tomshardware.com/uk/reviews/amd-ryzen-5-3400g-review,Paul Alcorn,3.5,5
Cooler Master V750 Power Supply Review,https://cdn.mos.cms.futurecdn.net/5uRZdzHKoSN6Q6An8WrXyb-1200-80.jpg,2020-01-05,"The Cooler Master V750 achieves a satisfactory overall performance, but it is expensive and quite noisy, once stressed. ",2020-01-05 00:00:00,Cooler Master V750 Power Supply Review,FBZf9NWmYk58H4eKoXbydC,Power Supplies,https://www.tomshardware.com/uk/reviews/cooler-master-v750-gold-power-supply,Aris Mpitziopoulos,3.5,5
Corsair K95 RGB Platinum XT Review: Upgrading a Classic,https://cdn.mos.cms.futurecdn.net/Hh4Jnk8gTzgjjn2G3g7EHP-1200-80.png,2020-01-06,"Expensive, but comfortable",2020-01-06 00:00:00,Corsair K95 RGB Platinum XT,Cizrm9eSt7goX57zoUviVe,Keyboards,https://www.tomshardware.com/uk/reviews/corsair-k95-rgb-platinum-xt-gaming-keyboard,Matt Safford,4.5,5
Monoprice Zero-G 35-Inch Gaming Monitor Review: A Curved Ultra-Wide Bargain,https://cdn.mos.cms.futurecdn.net/uZaromf5RMz93Cdp2957wh-1200-80.jpg,2020-01-08,"At this price, 21:9 gaming doesn't get much better. ",2020-01-08 00:00:00,Monoprice Zero-G 35-Inch Gaming Monitor,XF7aWEjnLfymFgyhtLWi4L,Monitors,https://www.tomshardware.com/uk/reviews/monoprice-zero-g-35-inch,Christian Eberle,4,5
Acer Predator CG437K 43” Monitor Review: Perfectly Sized 4K Gaming,https://cdn.mos.cms.futurecdn.net/4AphHn4eD98TxBqEBy3pRS-1200-80.jpg,2020-01-17,"This high-end display offers some of the best contrast, and therefore image quality, available. ",2020-01-17 00:00:00,Acer Predator CG437K 43” Monitor,3KMSCLqiSuc8tgeKit3Ta7,Monitors,https://www.tomshardware.com/uk/reviews/acer-predator-cg437k-43-4k-hdr1000,Christian Eberle,4.5,5
Silverstone PS14-E Case Review: Versatile Budget Contender,https://cdn.mos.cms.futurecdn.net/9o6NFCQf38KWcLBAPDNTMd-1200-80.jpg,2020-01-09,An ideal option for anyone looking to upgrade without breaking the bank.,2020-01-09 00:00:00,Silverstone PS14-E Case,5XjN9JSBAaasK5HazgfXCY,Cases,https://www.tomshardware.com/uk/reviews/silverstone-ps14-e-atx-case,Steven Lynch,3.5,5
"Aukey KM-G6 Gaming Keyboard Review: Affordable, Cheerful Mechanical Keys",https://cdn.mos.cms.futurecdn.net/8Sv7oTA7EGkSJwtQAMxKCm-1200-80.jpg,2019-12-31,"The KM-G6 has its caveats, but for the price it’s a worthy entry-level into the world of mechanical gaming keyboards.",2019-12-31 00:00:00,Aukey KM-G6 Gaming Keyboard,mwgpWhPvjPPeiZx4QdmPQW,Keyboards,https://www.tomshardware.com/uk/reviews/aukey-km-g6-keyboard,Alex Cox,3,5
Asus ROG Zenith II Extreme TRX40 Review: Premium Board at a Premium Price,https://cdn.mos.cms.futurecdn.net/jm79bk9Sv8Eg3WSFjxxzNa-1200-80.jpg,2020-01-01,What sets Asus’s $850 Zenith II Extreme apart from its $500 rivals?,2020-01-01 00:00:00,Asus ROG Zenith II Extreme TRX40,fdJsXnc8JnTeCAGzyDuHNG,Motherboards,https://www.tomshardware.com/uk/reviews/asus-rog-zenith-ii-extreme-trx40,Thomas Soderstrom,3.5,5
SanDisk Extreme Pro Portable SSD Review: Non-Stop Speed,https://cdn.mos.cms.futurecdn.net/WjSGAWjJDKomCZu95HbNck-1200-80.png,2020-01-11,A true professional 10Gbps pocketable drive,2020-01-11 00:00:00,SanDisk Extreme Pro Portable SSD,hy8ECZFQqsLF8h9aBtmyPB,Storage,https://www.tomshardware.com/uk/reviews/sandisk-extreme-pro-portable-ssd,Sean Webster,4.5,5
"Adata XPG Spectrix S40G M.2 NVMe SSD Review: Bright Lights, Big Capacity",https://cdn.mos.cms.futurecdn.net/HPt6bCXFKJTi4cHLVM3ZCV-1200-80.jpg,2019-12-25,Adata brings the bling with the XPG Spectrix S40G,2019-12-25 00:00:00,Adata XPG Spectrix S40G M.2 NVMe SSD,aPRoe5j4QArneUWtzBZfv9,Storage,https://www.tomshardware.com/uk/reviews/adata-xpg-spectrix-s40g-m2-nvme-ssd,Sean Webster,4,5
Logitech G915 Lightspeed Mechanical Gaming Keyboard Review: Wireless Mechanical Prowess,https://cdn.mos.cms.futurecdn.net/5vw6CkudNB3keA5pZxeHXg-1200-80.jpeg,2019-12-28,Perfect mechanical keyboard for those looking to eliminate those pesky cables.,2019-12-28 00:00:00,Logitech G915 Lightspeed Mechanical Gaming Keyboard,m57NxbTtmteSASBYnzk7qh,Keyboards,https://www.tomshardware.com/uk/reviews/logitech-g915-lightspeed-mechanical-gaming-keyboard,Phil Iwaniuk,4,5
Antlion ModMic USB Review: Premium Portable Mic For Streamers and HiFi Lovers,https://cdn.mos.cms.futurecdn.net/4prWUhWJoGBjiosUxnmHL7-1200-80.jpg,2019-12-29,Some people just prefer their mics connected to their gaming headsets.,2019-12-29 00:00:00,Antlion ModMic USB,zPBSExzmoU9bPRdXErvBVR,Microphone,https://www.tomshardware.com/uk/reviews/antlion-modmic-usb,Phil Iwaniuk,4,5
Acer Predator X35 Gaming Monitor Review: The Best of the Best,https://cdn.mos.cms.futurecdn.net/iMYxEVqWsTDUP7Z4QgBhCA-1200-80.jpg,2019-12-30,This is the best gaming monitor we've tested yet--if you can afford it. ,2019-12-30 00:00:00,Acer Predator X35 Gaming Monitor,rLz3XMdzjwHiWsabMVyASV,Monitors,https://www.tomshardware.com/uk/reviews/acer-predator-x35-gaming-monitor,Christian Eberle,4.5,5
"Gigabyte RX 5700 XT Gaming OC 8G Review: Right Price, Solid Performance",https://cdn.mos.cms.futurecdn.net/RQUcCLGZJeyHeJdN8VHVxk-1200-80.jpg,2020-01-28,"Gigabyte's take on the RX 5700 XT is affordable, with quiet cooling.",2020-01-28 00:00:00,Gigabyte RX 5700 XT Gaming OC 8G,2WJvevsWegg8X6RsSpC3R8,Graphics,https://www.tomshardware.com/uk/reviews/gigabyte-rx-5700-xt-gaming-oc-8g,Joe Shields,4.5,5
Crucial X8 Portable SSD Review: a Speedy Value,https://cdn.mos.cms.futurecdn.net/ernYBcVNuvp39mM633ZfFH-1200-80.jpg,2020-01-13,"QLC helps make this a fast, affordable external.",2020-01-13 00:00:00,Crucial X8 Portable SSD,GuBxnCQfVUKgtTmwgE2kuM,SSD,https://www.tomshardware.com/uk/reviews/crucial-x8-portable-ssd,Sean Webster,4.5,5
Ultimate Hacking Keyboard Review: Pricey Developers' Tool,https://cdn.mos.cms.futurecdn.net/ceApvQyrdzbFyXE3pwSHCR-1200-80.jpg,2020-01-02,The Ultimate Hacking Keyboard is a well-built niche product made with developers and sysadmins in mind. ,2020-01-02 00:00:00,Ultimate Hacking Keyboard,vbbWHSb3hiNQnkmACjrNbF,Keyboards,https://www.tomshardware.com/uk/reviews/ultimate-hacking-keyboard,Nate Rand,3,5
Dell S3220DGF Gaming Monitor Review: High-Performance Work and Play ,https://cdn.mos.cms.futurecdn.net/tMCZyDCG2D99jWNSyvkf36-1200-80.jpg,2020-01-03,A 32-incher fit for office work and speedy gaming. ,2020-01-03 00:00:00,Dell S3220DGF Gaming Monitor,TCUZ5XeWtzSCe9hJSgAFmk,Monitors,https://www.tomshardware.com/uk/reviews/dell-s3220dgf-gaming-monitor-review-high-performance-work-and-play,Christian Eberle,4.5,5
Phanteks AMP Series 650W Power Supply Review,https://cdn.mos.cms.futurecdn.net/XUo38xaBQ2GtXiPfRh2R8-1200-80.jpg,2020-01-04,Lead Text,2020-01-04 00:00:00,Phanteks AMP Series 650W Power Supply Review,2K6sNwjvagBv5Z3AzE8jWT,Components,https://www.tomshardware.com/uk/reviews/phanteks-amp-series-650w-power-supply-review,Aris Mpitziopoulos,3.75,5
"Samsung T7 Touch Portable SSD Review: Sleek, Secure Pocketable Storage",https://cdn.mos.cms.futurecdn.net/i8wUTUagAa227tFX2GUik-1200-80.jpg,2020-01-29,Samsung's T7 Touch portable SSD lets you unlock your data with a swipe of your finger.,2020-01-29 00:00:00,Samsung T7 Touch Portable SSD,iK6geGfRzsfPhAhRnCvwAU,Storage,https://www.tomshardware.com/uk/reviews/samsung-t7-touch-portable-ssd,Sean Webster,4,5
Seagate FireCuda 520 SSD Review: Big Performance in an Expensive Package,https://cdn.mos.cms.futurecdn.net/edfDmjRPD8tzxfKxMtxawQ-1200-80.jpg,2020-01-15,"Seagate's latest drive is fast, but expensive. ",2020-01-15 00:00:00,Seagate FireCuda 520 SSD,SkjLY55UCmMhkRr7RWpqbB,SSD,https://www.tomshardware.com/uk/reviews/seagate-firecuda-520-ssd,Sean Webster,4.5,5
Cooler Master V650 Gold Power Supply Review,https://cdn.mos.cms.futurecdn.net/8D56rSNisk8HCj4vmbUArR-1200-80.jpg,2020-01-14,The V650 Gold is expensive and its performance is not up to the competition's levels. ,2020-01-14 00:00:00,Cooler Master V650 Gold Power Supply Review,kWzu8MKJZK8VmRCrcVCAjj,Components,https://www.tomshardware.com/uk/reviews/cooler-master-v650-gold-power-supply-review,Aris Mpitziopoulos,3.5,5
"Sennheiser GSP 370 Wireless Gaming Headset Review: Strong Bass, Stronger Battery Life",https://cdn.mos.cms.futurecdn.net/nmffkvyWkLvJpZfbdQ37Z8-1200-80.jpg,2020-02-01,"With good looks and even better battery life, this is the new king of tether-free gaming cans. ",2020-02-01 00:00:00,Sennheiser GSP 370 Wireless Gaming Headset,GZkCZwwcb9SWjm5wtaL5WM,Gaming Headsets,https://www.tomshardware.com/uk/reviews/sennheiser-gsp-370-wireless-gaming-headset,Phil Iwaniuk,4,5
Zotac Mek Mini Review: Big Things in Small Packages,https://cdn.mos.cms.futurecdn.net/USWe6cwzYDaVTPPHFfCCKi-1200-80.jpg,2020-02-02,"It’s not the size of the system, it’s the frames of the games.",2020-02-02 00:00:00,Zotac Mek Mini,jSMHTiqPiaeuiHpiUAy4Lj,Desktops,https://www.tomshardware.com/uk/reviews/zotac-mek-mini,Andrew E. Freedman,4,5
"Alphacool Eisbaer Aurora 240 CPU Digital RGB Review: Same Modularity, More Features",https://cdn.mos.cms.futurecdn.net/qJX6qaJawq3YHKfpYddALQ-1200-80.jpg,2020-01-30,"Expandable AIO cooling, plus RGB.",2020-01-30 00:00:00,Alphacool Eisbaer Aurora 240 CPU Digital RGB,4ZCHvJ9dhXF9azuNgRq9Nm,Cooling,https://www.tomshardware.com/uk/reviews/alphacool-eisbaer-aurora-modular-rgb-cooler,Garrett Carver,4.5,5
Razer DeathAdder V2 Gaming Mouse Review: Deadlier Than Ever,https://cdn.mos.cms.futurecdn.net/WfHgUHKYgbAD6KWyTTVdAb-1200-80.jpg,2020-01-14,"Simple mouse, solid performance. ",2020-01-14 00:00:00,Razer DeathAdder V2 Gaming Mouse,ZZeBNgadCWxHqs5pojZpUB,Mice,https://www.tomshardware.com/uk/reviews/razer-deathadder-v2-gaming-mouse,Nathaniel Mott,4,5
MSI Creator TRX40 Review: Creative Competition,https://cdn.mos.cms.futurecdn.net/z2Gk8wqPCvjRQsNx7H87ea-1200-80.jpg,2020-01-16,A board for creative types with a single GPU?,2020-01-16 00:00:00,MSI Creator TRX40,2s3wzVSchSPUqRZfA6E2h9,Motherboards,https://www.tomshardware.com/uk/reviews/msi-creator-trx40,Thomas Soderstrom,3.5,5
ASRock TRX40 Creator Review: a Threadripper Value?,https://cdn.mos.cms.futurecdn.net/SQwNErb6RQ3SDWiXwkrfPG-1200-80.png,2019-12-13,This board has faster networking and a better slot configuration than pricier models.,2019-12-13 00:00:00,ASRock TRX40 Creator,goB5sQFDuyb5HY6tUVCjBU,Motherboards,https://www.tomshardware.com/uk/reviews/asrock-trx40-creator-motherboard,Thomas Soderstrom,4,5
"HP Pavilion Gaming 15 Review: Part Green, Bland Screen",https://cdn.mos.cms.futurecdn.net/x5gp5BGnkHujaA5borYWKf-1200-80.jpg,2019-12-12,A good-looking gamer with a screen that could be better.,2019-12-12 00:00:00,HP Pavilion Gaming 15,AzbvHGTenZTqfzmD73chA7,Laptops,https://www.tomshardware.com/uk/reviews/hp-pavilion-gaming-15-inch-laptop,Andrew E. Freedman,3,5
XXXXX Power Supply Review,https://cdn.mos.cms.futurecdn.net/h8Cy7gNzfa8PhUNqpHkvsa-1200-80.jpg,2019-12-14,Lead Text,2019-12-14 00:00:00,XXXXX Power Supply Review,SKs4yntqJyt99cN64bLqei,Power Supplies,https://www.tomshardware.com/uk/reviews/thermaltake-toughpower-grand-rgb-1050w-platinum-power-supply,Aris Mpitziopoulos,4,5
Geil Evo X II AMD-Edition DDR4-3600 Review: Ryzen Overclocking Champ,https://cdn.mos.cms.futurecdn.net/ZnhkPf6sc2UR9YgzmVo3mC-1200-80.jpg,2019-12-17,This kit sports a lot of flexibility under all the RGB.,2019-12-17 00:00:00,Geil Evo X II AMD-Edition DDR4-3600,iXmoTNAgNoe6hnXUhohKMh,Memory,https://www.tomshardware.com/uk/reviews/geil-evo_x_ii-amd-edition-ddr4-3600-16gb,Thomas Soderstrom,4.5,5
Intel Core i3-9350KF Review: Coffee Lake's Stagnant Waters,https://cdn.mos.cms.futurecdn.net/aL3vk7rrpYiWWMCbKbZdJF-1200-80.jpg,2019-12-18,"Too little, too late?",2019-12-18 00:00:00,Intel Core i3-9350KF,drSks4bfHDVQV85RNcsPo6,CPUs,https://www.tomshardware.com/uk/reviews/intel-core-i3-9350kf-review-coffee-lakes-stagnant-waters,Paul Alcorn,2,5
Gigabyte RX 5500 XT Gaming OC 8G Review: 8GB Is Better,https://cdn.mos.cms.futurecdn.net/XAd2eeQcN9ppvvF53GdGqE-1200-80.jpg,2019-12-19,Doubling VRAM means smoother 1080p gaming. But what about the GTX 1660?,2019-12-19 00:00:00,Gigabyte RX 5500 XT Gaming OC 8G,itC9CHG8NhLthYYK6x334a,Graphics,https://www.tomshardware.com/uk/reviews/gigabyte-radeon_rx_5500_xt-gaming_oc_8g,Joe Shields,3.5,5
Thermaltake Toughpower GF1 850W PSU Review: High Performance And RGB Lighting,https://cdn.mos.cms.futurecdn.net/6SBDXY5zEx69LHwYzTLDzP-1200-80.jpg,2019-12-16,"The Thermaltake Toughpower GF1 850W, besides a cool RGB lighting, achieves high performance, and it also sports a fairly quiet operation.",2019-12-16 00:00:00,Thermaltake Toughpower GF1 850W PSU,KLdU4yK5E5Kn8EXbhqo6Xn,Power Supplies,https://www.tomshardware.com/uk/reviews/thermaltake-toughpower-gf1-850w-power-supply,Aris Mpitziopoulos,4,5
HP Spectre x360 13 2019 Laptop Review: Outstanding Battery Life,https://cdn.mos.cms.futurecdn.net/bdGFVDnQofu7RoHUUrjdiY-1200-80.jpg,2019-12-19,An attractive design that’ll last you all day long.,2019-12-19 00:00:00,HP Spectre x360 13 2019 Laptop,rUcbh9vctjNqpzVXuyhvcG,Laptops,https://www.tomshardware.com/uk/reviews/hp-spectre-x360-13,Scharon Harding,4,5
Hot Wheels id With Swift Playgrounds Review: A Classic With a Coding and AR Twist,https://cdn.mos.cms.futurecdn.net/W3iRSjWzrWxXTX9qKz9o93-1200-80.jpg,2019-12-16,A fun way to drive kids toward STEM.,2019-12-16 00:00:00,Hot Wheels id With Swift Playgrounds,5PLX5sydD52xL5jfstgvxU,Augmented Reality,https://www.tomshardware.com/uk/reviews/hot-wheel-id-swift-playgrounds-coding-ar,Scharon Harding,3.5,5
Gigabyte TRX40 Aorus Master Review: Trimming the Fat,https://cdn.mos.cms.futurecdn.net/mQnRvF3qVMfAhCjfmYdPzU-1200-80.jpg,2019-12-17,"More onboard, less above the board, what’s not to love about the Gigabtyte's new TRX40 Threadripper motherboard?",2019-12-17 00:00:00,Gigabyte TRX40 Aorus Master,mopze7YCwrH6Wjp9hFFSiH,Motherboards,https://www.tomshardware.com/uk/reviews/gigabyte-trx40-aorus-master-motherboard,Thomas Soderstrom,3.5,5
AMD Threadripper 3970X and 3960X Review: High-End Domination,https://cdn.mos.cms.futurecdn.net/uUYgvBT6MnfbpgEurvNtjm-1200-80.png,2019-12-20,"Threadripper gets a big bump, thanks to 7nm, Zen 2 and PCIe 4.0.",2019-12-20 00:00:00,AMD Threadripper 3970X and 3960X,HVqFcB37pGppB2mkYiPBsS,CPUs,https://www.tomshardware.com/uk/reviews/amd-threadripper-3970x-review,Paul Alcorn,4.5,5
HP Elite Dragonfly Review: the Anti-ThinkPad,https://cdn.mos.cms.futurecdn.net/JJjdbSFY9a4Mr9naAYjPxA-1200-80.jpg,2019-12-20,A business laptop you’ll want to use everywhere,2019-12-20 00:00:00,HP Elite Dragonfly,LFTr4dwoMQakTg4Ys2JVQ9,Laptops,https://www.tomshardware.com/uk/reviews/hp-elite-dragonfly-laptop,Matt Safford,4.5,5
Adata XPG SX8200 Pro Review: Go Pro on a Budget,https://cdn.mos.cms.futurecdn.net/3ZcYyaLf9H7ac4CeT5C8DK-1200-80.jpg,2019-12-20,"Today we tear into the XPG SX8200 Pro, Adata’s highest-performing NVMe M.2 SSD yet. ",2019-12-20 00:00:00,Adata XPG SX8200 Pro,6U4EqwwdAefngktGxASqR4,Storage,"https://www.tomshardware.com/uk/reviews/adata-xpg-sx8200-pro-ssd,5955.html",Sean Webster,4.5,5
Intel SSD 665p M.2 NVMe SSD Review: QLC Flash Refined,https://cdn.mos.cms.futurecdn.net/sQpWJbqnWHeBReDi7f3LK-1200-80.jpg,2019-12-20,Intel kicks QLC up a notch with more performance and 50% more endurance,2019-12-20 00:00:00,Intel SSD 665p M.2 NVMe SSD,ZG83g3s8o7tD2D9pWZBimU,Storage,https://www.tomshardware.com/uk/reviews/intel-ssd-665p-m2-nvme-ssd,Sean Webster,4,5
Woo-dy Mechanical Keyboard Review: For Aficionados Only,https://cdn.mos.cms.futurecdn.net/bMt7QipMeu385Bp5eKqHrb-1200-80.png,2019-12-21,"Retro style, walnut finish, mechanical switches and wireless connectivity.",2019-12-21 00:00:00,Woo-dy Mechanical Keyboard,gUZa7VQ2RzzeQwB4eGd9ve,Keyboards,https://www.tomshardware.com/uk/reviews/woo-dy-mechanical-keyboard,Alex Cox,3.5,5
Ballistix Elite DDR4-3600 2x 8GB Kit Review: Expensive Elite,https://cdn.mos.cms.futurecdn.net/nFBGRrAtxErK7sPWfJbyjJ-1200-80.jpg,2019-12-20,"Performance is good, but not good enough to outshine this kit’s sky-high price.",2019-12-20 00:00:00,Ballistix Elite DDR4-3600 2x 8GB Kit,9xhL3qQqBKoXkTBs3bxyWd,Memory,https://www.tomshardware.com/uk/reviews/ballistix-elite-ddr4-3600-2x-8gb,Thomas Soderstrom,3,5
